name, lat (degrees), lon (degrees), alt (feet), trk (degrees), gs (knots), vs (f/m), time (s)
TRAF3, 37.02308337, -76.58878666, 658.16133800, -162.28861341, 33.72600609, 65.76862264, 95.0
TRAF2, 37.01771584, -76.58888333, 656.36590000, 134.95129492, 29.28239045, 0.00000000, 95.0
TRAF1, 37.02454357, -76.59238540, 656.36590000, -19.03266374, 29.41572401, 0.00000000, 95.0
TRAF3, 37.02293463, -76.58884616, 659.25748171, -162.28864924, 33.72600609, 65.76862264, 96.0
TRAF2, 37.01762006, -76.58876317, 656.36590000, 134.95136727, 29.28239045, 0.00000000, 96.0
TRAF1, 37.02467230, -76.59244103, 656.36590000, -19.03269724, 29.41572401, 0.00000000, 96.0
TRAF3, 37.02278590, -76.58890565, 660.35362542, -162.28868506, 33.72600609, 65.76862264, 97.0
TRAF2, 37.01752428, -76.58864301, 656.36590000, 134.95143961, 29.28239045, 0.00000000, 97.0
TRAF1, 37.02480104, -76.59249665, 656.36590000, -19.03273073, 29.41572401, 0.00000000, 97.0
TRAF3, 37.02263716, -76.58896515, 661.44976913, -162.28872088, 33.72600609, 65.76862264, 98.0
TRAF2, 37.01742851, -76.58852285, 656.36590000, 134.95151195, 29.28239045, 0.00000000, 98.0
TRAF1, 37.02492978, -76.59255228, 656.36590000, -19.03276423, 29.41572401, 0.00000000, 98.0
TRAF3, 37.02248842, -76.58902464, 662.54591284, -162.28875671, 33.72600609, 65.76862264, 99.0
TRAF2, 37.01733273, -76.58840269, 656.36590000, 134.95158430, 29.28239045, 0.00000000, 99.0
TRAF1, 37.02505852, -76.59260791, 656.36590000, -19.03279772, 29.41572401, 0.00000000, 99.0
TRAF3, 37.02233968, -76.58908414, 663.64205655, -162.28879253, 33.72600609, 65.76862264, 100.0
TRAF2, 37.01723695, -76.58828253, 656.36590000, 134.95165664, 29.28239045, 0.00000000, 100.0
TRAF1, 37.02518726, -76.59266353, 656.36590000, -19.03283122, 29.41572401, 0.00000000, 100.0
TRAF3, 37.02219094, -76.58914363, 664.73820026, -162.28882835, 33.72600609, 65.76862264, 101.0
TRAF2, 37.01714117, -76.58816237, 656.36590000, 134.95172898, 29.28239045, 0.00000000, 101.0
TRAF1, 37.02531600, -76.59271916, 656.36590000, -19.03286472, 29.41572401, 0.00000000, 101.0
TRAF3, 37.02204220, -76.58920313, 665.83434397, -162.28886418, 33.72600609, 65.76862264, 102.0
TRAF2, 37.01704539, -76.58804221, 656.36590000, 134.95180132, 29.28239045, 0.00000000, 102.0
TRAF1, 37.02544474, -76.59277479, 656.36590000, -19.03289821, 29.41572401, 0.00000000, 102.0
TRAF3, 37.02189347, -76.58926262, 666.93048768, -162.28890000, 33.72600609, 65.76862264, 103.0
TRAF2, 37.01694961, -76.58792206, 656.36590000, 134.95187366, 29.28239045, 0.00000000, 103.0
TRAF1, 37.02557348, -76.59283042, 656.36590000, -19.03293171, 29.41572401, 0.00000000, 103.0
TRAF3, 37.02174473, -76.58932212, 668.02663139, -162.28893582, 33.72600609, 65.76862264, 104.0
TRAF2, 37.01685383, -76.58780190, 656.36590000, 134.95194600, 29.28239045, 0.00000000, 104.0
TRAF1, 37.02570222, -76.59288604, 656.36590000, -19.03296521, 29.41572401, 0.00000000, 104.0
TRAF3, 37.02159599, -76.58938161, 669.12277511, -162.28897165, 33.72600609, 65.76862264, 105.0
TRAF2, 37.01675805, -76.58768174, 656.36590000, 134.95201834, 29.28239045, 0.00000000, 105.0
TRAF1, 37.02583096, -76.59294167, 656.36590000, -19.03299871, 29.41572401, 0.00000000, 105.0
TRAF3, 37.02144725, -76.58944110, 670.21891882, -162.28900747, 33.72600608, 65.76862264, 106.0
TRAF2, 37.01666227, -76.58756159, 656.36590000, 134.95209068, 29.28239045, 0.00000000, 106.0
TRAF1, 37.02595969, -76.59299730, 656.36590000, -19.03303220, 29.41572401, 0.00000000, 106.0
TRAF3, 37.02129861, -76.58950050, 671.31506253, -163.96281327, 31.30933382, 65.76862264, 107.0
TRAF2, 37.01656649, -76.58744143, 656.36590000, 134.95216302, 29.28239045, 0.00000000, 107.0
TRAF1, 37.02608843, -76.59305293, 656.36590000, -19.03306570, 29.41572401, 0.00000000, 107.0
TRAF3, 37.02115930, -76.58955066, 672.41120624, -163.96284347, 31.30933382, 65.76862264, 108.0
TRAF2, 37.01647071, -76.58732127, 656.36590000, 134.95223536, 29.28239045, 0.00000000, 108.0
TRAF1, 37.02621717, -76.59310856, 656.36590000, -19.03309920, 29.41572401, 0.00000000, 108.0
TRAF3, 37.02101999, -76.58960081, 673.50734995, -163.96287367, 31.30933382, 65.76862264, 109.0
TRAF2, 37.01637493, -76.58720112, 656.36590000, 134.95230770, 29.28239045, 0.00000000, 109.0
TRAF1, 37.02634591, -76.59316418, 656.36590000, -19.03313270, 29.41572401, 0.00000000, 109.0
TRAF3, 37.02088068, -76.58965097, 674.60349366, -163.96290387, 31.30933382, 65.76862264, 110.0
TRAF2, 37.01627915, -76.58708096, 656.36590000, 134.95238004, 29.28239045, 0.00000000, 110.0
TRAF1, 37.02647465, -76.59321981, 656.36590000, -19.03316620, 29.41572401, 0.00000000, 110.0
TRAF3, 37.02074137, -76.58970112, 675.69963737, -163.96293407, 31.30933382, 65.76862264, 111.0
TRAF2, 37.01618337, -76.58696081, 656.36590000, 134.95245238, 29.28239045, 0.00000000, 111.0
TRAF1, 37.02660339, -76.59327544, 656.36590000, -19.03319970, 29.41572401, 0.00000000, 111.0
TRAF3, 37.02060206, -76.58975127, 676.79578108, -163.96296426, 31.30933382, 65.76862264, 112.0
TRAF2, 37.01608759, -76.58684065, 656.36590000, 134.95252472, 29.28239045, 0.00000000, 112.0
TRAF1, 37.02673213, -76.59333107, 656.36590000, -19.03323320, 29.41572401, 0.00000000, 112.0
TRAF3, 37.02046275, -76.58980143, 677.89192479, -163.96299446, 31.30933382, 65.76862264, 113.0
TRAF2, 37.01599181, -76.58672050, 656.36590000, 134.95259705, 29.28239045, 0.00000000, 113.0
TRAF1, 37.02686087, -76.59338670, 656.36590000, -19.03326670, 29.41572401, 0.00000000, 113.0
TRAF3, 37.02032344, -76.58985158, 678.98806850, -163.96302466, 31.30933382, 65.76862264, 114.0
TRAF2, 37.01589603, -76.58660034, 656.36590000, 134.95266939, 29.28239045, 0.00000000, 114.0
TRAF1, 37.02698960, -76.59344233, 656.36590000, -19.03330019, 29.41572401, 0.00000000, 114.0
TRAF3, 37.02018413, -76.58990173, 680.08421221, -163.96305486, 31.30933382, 65.76862264, 115.0
TRAF2, 37.01580025, -76.58648019, 656.36590000, 134.95274173, 29.28239045, 0.00000000, 115.0
TRAF1, 37.02711834, -76.59349796, 656.36590000, -19.03333369, 29.41572401, 0.00000000, 115.0
TRAF3, 37.02004482, -76.58995189, 681.18035592, -163.96308505, 31.30933382, 65.76862264, 116.0
TRAF2, 37.01570447, -76.58636004, 656.36590000, 134.95281406, 29.28239045, 0.00000000, 116.0
TRAF1, 37.02724708, -76.59355359, 656.36590000, -19.03336719, 29.41572401, 0.00000000, 116.0
TRAF3, 37.01990551, -76.59000204, 675.49202422, -163.96311525, 31.30933382, 51.94414947, 117.0
TRAF2, 37.01560868, -76.58623988, 656.36590000, 134.95288640, 29.28239045, 0.00000000, 117.0
TRAF1, 37.02737582, -76.59360922, 656.36590000, -19.03340069, 29.41572401, 0.00000000, 117.0
TRAF3, 37.01976620, -76.59005219, 676.35776004, -163.96314545, 31.30933382, 51.94414947, 118.0
TRAF2, 37.01551290, -76.58611973, 656.36590000, 134.95295874, 29.28239045, 0.00000000, 118.0
TRAF1, 37.02750456, -76.59366485, 656.36590000, -19.03343420, 29.41572401, 0.00000000, 118.0
TRAF3, 37.01962689, -76.59010235, 677.22349587, -163.96317564, 31.30933382, 51.94414947, 119.0
TRAF2, 37.01541712, -76.58599958, 656.36590000, 134.95303107, 29.28239045, 0.00000000, 119.0
TRAF1, 37.02763330, -76.59372048, 656.36590000, -19.03346770, 29.41572401, 0.00000000, 119.0
TRAF3, 37.01948758, -76.59015250, 678.08923169, -163.96320584, 31.30933382, 51.94414947, 120.0
TRAF2, 37.01532134, -76.58587942, 656.36590000, 134.95310341, 29.28239045, 0.00000000, 120.0
TRAF1, 37.02776204, -76.59377611, 656.36590000, -19.03350120, 29.41572401, 0.00000000, 120.0
TRAF3, 37.01934827, -76.59020265, 678.95496752, -163.96323604, 31.30933382, 51.94414947, 121.0
TRAF2, 37.01522556, -76.58575927, 656.36590000, 134.95317575, 29.28239045, 0.00000000, 121.0
TRAF1, 37.02789077, -76.59383174, 656.36590000, -19.03353470, 29.41572401, 0.00000000, 121.0
TRAF3, 37.01920896, -76.59025280, 679.82070334, -163.96326623, 31.30933382, 51.94414947, 122.0
TRAF2, 37.01512978, -76.58563912, 656.36590000, 134.95324810, 29.28239043, 0.00000000, 122.0
TRAF1, 37.02801951, -76.59388737, 656.36590000, -19.03356820, 29.41572401, 0.00000000, 122.0
TRAF3, 37.01906965, -76.59030296, 680.68643917, -163.96329643, 31.30933382, 51.94414947, 123.0
TRAF2, 37.01504622, -76.58550119, 656.36590000, 118.72279127, 30.00001455, 0.00000000, 123.0
TRAF1, 37.02814825, -76.59394300, 656.36590000, -19.03360170, 29.41572401, 0.00000000, 123.0
TRAF3, 37.01893034, -76.59035311, 681.55217499, -163.96332662, 31.30933382, 51.94414947, 124.0
TRAF2, 37.01504622, -76.58550119, 656.36590000, 118.72279127, 30.00001455, 0.00000000, 124.0
TRAF1, 37.02827699, -76.59399864, 656.36590000, -19.03363520, 29.41572401, 0.00000000, 124.0
TRAF3, 37.01879103, -76.59040326, 682.41791081, -163.96335682, 31.30933382, 51.94414947, 125.0
TRAF2, 37.01499836, -76.58533858, 656.36590000, 101.74598827, 30.00001455, 0.00000000, 125.0
TRAF1, 37.02840573, -76.59405427, 656.36590000, -19.03366870, 29.41572401, 0.00000000, 125.0
TRAF3, 37.01865172, -76.59045341, 683.28364664, -163.96338701, 31.30933382, 51.94414947, 126.0
TRAF2, 37.01499050, -76.58516555, 656.36590000, 84.76918528, 30.00001455, 0.00000000, 126.0
TRAF1, 37.02853447, -76.59410990, 656.36590000, -19.03370221, 29.41572401, 0.00000000, 126.0
TRAF3, 37.01851241, -76.59050356, 684.14938246, -163.96341721, 31.30933382, 51.94414947, 127.0
TRAF2, 37.01502331, -76.58499719, 656.36590000, 67.79238228, 30.00001455, 0.00000000, 127.0
TRAF1, 37.02866320, -76.59416553, 656.36590000, -19.03373571, 29.41572401, 0.00000000, 127.0
TRAF3, 37.01837310, -76.59055371, 685.01511829, -163.96344740, 31.30933382, 51.94414947, 128.0
TRAF2, 37.01509395, -76.58484817, 656.36590000, 50.81557928, 30.00001455, 0.00000000, 128.0
TRAF1, 37.02879194, -76.59422116, 656.36590000, -19.03376921, 29.41572401, 0.00000000, 128.0
TRAF3, 37.01823379, -76.59060386, 685.88085411, -163.96347760, 31.30933382, 51.94414947, 129.0
TRAF2, 37.01519626, -76.58473147, 656.36590000, 33.83877628, 30.00001455, 0.00000000, 129.0
TRAF1, 37.02892068, -76.59427680, 656.36590000, -19.03380272, 29.41572401, 0.00000000, 129.0
TRAF3, 37.01809448, -76.59065401, 686.74658994, -163.96350779, 31.30933382, 51.94414947, 130.0
TRAF2, 37.01541360, -76.58456863, 656.36590000, 30.73477889, 27.08744650, 0.00000000, 130.0
TRAF1, 37.02904942, -76.59433243, 656.36590000, -19.03383622, 29.41572401, 0.00000000, 130.0
TRAF3, 37.01795517, -76.59070417, 687.61232576, -163.96353799, 31.30933382, 51.94414947, 131.0
TRAF2, 37.01552139, -76.58448836, 656.36590000, 30.73482722, 27.08744650, 0.00000000, 131.0
TRAF1, 37.02917816, -76.59438806, 656.36590000, -19.03386972, 29.41572401, 0.00000000, 131.0
TRAF3, 37.01781586, -76.59075432, 688.47806159, -163.96356818, 31.30933382, 51.94414947, 132.0
TRAF2, 37.01562919, -76.58440809, 656.36590000, 30.73487554, 27.08744650, 0.00000000, 132.0
TRAF1, 37.02930689, -76.59444369, 656.36590000, -19.03390327, 29.41572401, 0.00000000, 132.0
TRAF3, 37.01767655, -76.59080447, 689.34379741, -163.96359837, 31.30933382, 51.94414947, 133.0
TRAF2, 37.01573698, -76.58432783, 656.36590000, 30.73492386, 27.08744650, 0.00000000, 133.0
TRAF1, 37.02943428, -76.59450882, 656.36590000, -29.36920300, 29.99994385, 0.00000000, 133.0
TRAF3, 37.01753724, -76.59085462, 690.20953323, -163.96362857, 31.30933382, 51.94414947, 134.0
TRAF2, 37.01584477, -76.58424756, 656.36590000, 30.73497219, 27.08744650, 0.00000000, 134.0
TRAF1, 37.02943428, -76.59450882, 656.36590000, -29.36920300, 29.99994385, 0.00000000, 134.0
TRAF3, 37.01739627, -76.59090566, 691.07526906, -162.43727301, 34.99995977, 51.94414947, 135.0
TRAF2, 37.01595256, -76.58416729, 656.36590000, 30.73502051, 27.08744650, 0.00000000, 135.0
TRAF1, 37.02954353, -76.59461520, 656.36590000, -46.34604600, 29.99994385, 0.00000000, 135.0
TRAF3, 37.01739627, -76.59090566, 691.07526906, -162.43727301, 34.99995977, 51.94414947, 136.0
TRAF2, 37.01606035, -76.58408703, 656.36590000, 30.73506883, 27.08744650, 0.00000000, 136.0
TRAF1, 37.02962323, -76.59475690, 656.36590000, -63.32288900, 29.99994385, 0.00000000, 136.0
TRAF3, 37.01724962, -76.59099068, 691.94100488, -147.88570380, 34.99995977, 51.94414947, 137.0
TRAF2, 37.01616814, -76.58400676, 656.36590000, 30.73511716, 27.08744650, 0.00000000, 137.0
TRAF1, 37.02966643, -76.59492158, 656.36590000, -80.29973201, 29.99994385, 0.00000000, 137.0
TRAF3, 37.01712473, -76.59111911, 692.80674071, -133.33413459, 34.99995977, 51.94414947, 138.0
TRAF2, 37.01627593, -76.58392649, 656.36590000, 30.73516548, 27.08744650, 0.00000000, 138.0
TRAF1, 37.02966935, -76.59509488, 656.36590000, -97.27657501, 29.99994385, 0.00000000, 138.0
TRAF3, 37.01702961, -76.59128273, 693.67247653, -118.78256538, 34.99995977, 51.94414947, 139.0
TRAF2, 37.01638372, -76.58384623, 656.36590000, 30.73521381, 27.08744650, 0.00000000, 139.0
TRAF1, 37.02963176, -76.59526170, 656.36590000, -114.25341801, 29.99994385, 0.00000000, 139.0
TRAF3, 37.01697036, -76.59147103, 694.53821236, -104.23099617, 34.99995977, 51.94414947, 140.0
TRAF2, 37.01649151, -76.58376596, 656.36590000, 30.73526213, 27.08744650, 0.00000000, 140.0
TRAF1, 37.02950393, -76.59553973, 656.36590000, -120.57574346, 27.14023372, 0.00000000, 140.0
TRAF3, 37.01695079, -76.59167193, 695.40394818, -89.67942696, 34.99995977, 51.94414947, 141.0
TRAF2, 37.01659930, -76.58368569, 656.36590000, 30.73531046, 27.08744650, 0.00000000, 141.0
TRAF1, 37.02944001, -76.59567524, 656.36590000, -120.57582506, 27.14023372, 0.00000000, 141.0
TRAF3, 37.01697215, -76.59187255, 696.26968401, -75.12785775, 34.99995977, 51.94414947, 142.0
TRAF2, 37.01670709, -76.58360542, 656.36590000, 30.73535878, 27.08744650, 0.00000000, 142.0
TRAF1, 37.02937610, -76.59581075, 656.36590000, -120.57590667, 27.14023372, 0.00000000, 142.0
TRAF3, 37.01703307, -76.59206001, 697.13541983, -60.57628854, 34.99995977, 51.94414947, 143.0
TRAF2, 37.01681488, -76.58352515, 656.36590000, 30.73540711, 27.08744650, 0.00000000, 143.0
TRAF1, 37.02931218, -76.59594625, 656.36590000, -120.57598827, 27.14023372, 0.00000000, 143.0
TRAF3, 37.01712965, -76.59222229, 698.00115565, -46.02471933, 34.99995977, 51.94414947, 144.0
TRAF2, 37.01692267, -76.58344488, 656.36590000, 30.73545543, 27.08744650, 0.00000000, 144.0
TRAF1, 37.02924827, -76.59608176, 656.36590000, -120.57606988, 27.14023372, 0.00000000, 144.0
TRAF3, 37.01736711, -76.59249020, 699.73262730, -41.68673246, 32.27123471, 51.94414947, 145.0
TRAF2, 37.01703046, -76.58336462, 656.36590000, 30.73550376, 27.08744650, 0.00000000, 145.0
TRAF1, 37.02918435, -76.59621726, 656.36590000, -120.57615148, 27.14023372, 0.00000000, 145.0
TRAF3, 37.01736711, -76.59249020, 699.73262730, -41.68673246, 32.27123471, 51.94414947, 146.0
TRAF2, 37.01713825, -76.58328435, 656.36590000, 30.73555208, 27.08744650, 0.00000000, 146.0
TRAF1, 37.02912043, -76.59635277, 656.36590000, -120.57623309, 27.14023372, 0.00000000, 146.0
TRAF3, 37.01747196, -76.59260715, 700.59836313, -41.68673246, 28.38354572, 51.94414947, 147.0
TRAF2, 37.01724604, -76.58320408, 656.36590000, 30.73560041, 27.08744650, 0.00000000, 147.0
TRAF1, 37.02905652, -76.59648827, 656.36590000, -120.57631469, 27.14023372, 0.00000000, 147.0
TRAF3, 37.01766268, -76.59281987, 702.32983478, -41.68781439, 27.53526641, 51.94414947, 148.0
TRAF2, 37.01728584, -76.58317444, 656.36590000, 30.73561825, 28.39275789, 0.00000000, 148.0
TRAF1, 37.02899260, -76.59662378, 656.36590000, -120.57639629, 27.14023372, 0.00000000, 148.0
TRAF3, 37.01775788, -76.59292605, 703.19557060, -41.68787832, 27.53526641, 51.94414947, 149.0
TRAF2, 37.01739882, -76.58309030, 656.36590000, 30.73566891, 28.39275789, 0.00000000, 149.0
TRAF1, 37.02892869, -76.59675928, 656.36590000, -120.57647790, 27.14023372, 0.00000000, 149.0
TRAF3, 37.01785307, -76.59303223, 704.06130643, -41.68794225, 27.53526641, 51.94414947, 150.0
TRAF2, 37.01751181, -76.58300616, 656.36590000, 30.73571957, 28.39275789, 0.00000000, 150.0
TRAF1, 37.02886477, -76.59689479, 656.36590000, -120.57655950, 27.14023372, 0.00000000, 150.0
TRAF3, 37.01794827, -76.59313842, 704.92704225, -41.68800618, 27.53526641, 51.94414947, 151.0
TRAF2, 37.01762479, -76.58292203, 656.36590000, 30.73577022, 28.39275789, 0.00000000, 151.0
TRAF1, 37.02880085, -76.59703029, 656.36590000, -120.57664110, 27.14023372, 0.00000000, 151.0
TRAF3, 37.01804347, -76.59324460, 705.79277807, -41.68807010, 27.53526641, 51.94414947, 152.0
TRAF2, 37.01773777, -76.58283789, 656.36590000, 30.73582088, 28.39275789, 0.00000000, 152.0
TRAF1, 37.02873694, -76.59716580, 656.36590000, -120.57672271, 27.14023372, 0.00000000, 152.0
TRAF3, 37.01813867, -76.59335079, 706.65851390, -41.68813403, 27.53526641, 51.94414947, 153.0
TRAF2, 37.01785076, -76.58275375, 656.36590000, 30.73587154, 28.39275789, 0.00000000, 153.0
TRAF1, 37.02867302, -76.59730130, 656.36590000, -120.57680431, 27.14023372, 0.00000000, 153.0
TRAF3, 37.01823386, -76.59345697, 707.52424972, -41.68819797, 27.53526641, 51.94414947, 154.0
TRAF2, 37.01796374, -76.58266961, 656.36590000, 30.73592219, 28.39275789, 0.00000000, 154.0
TRAF1, 37.02860910, -76.59743681, 656.36590000, -120.57688591, 27.14023372, 0.00000000, 154.0
TRAF3, 37.01832906, -76.59356316, 708.38998555, -41.68826190, 27.53526641, 51.94414947, 155.0
TRAF2, 37.01807672, -76.58258547, 656.36590000, 30.73597285, 28.39275789, 0.00000000, 155.0
TRAF1, 37.02854519, -76.59757231, 656.36590000, -120.57696751, 27.14023372, 0.00000000, 155.0
TRAF3, 37.01842426, -76.59366934, 700.63988346, -41.68832583, 27.53526641, 61.99536845, 156.0
TRAF2, 37.01818971, -76.58250133, 656.36590000, 30.73602351, 28.39275789, 0.00000000, 156.0
TRAF1, 37.02851740, -76.59763121, 656.36590000, -120.57700298, 28.47419719, 0.00000000, 156.0
TRAF3, 37.01851946, -76.59377553, 701.67313961, -41.68838976, 27.53526640, 61.99536845, 157.0
TRAF2, 37.01830269, -76.58241719, 656.36590000, 30.73607416, 28.39275789, 0.00000000, 157.0
TRAF1, 37.02845034, -76.59777337, 656.36590000, -120.57708860, 28.47419719, 0.00000000, 157.0
TRAF3, 37.01861465, -76.59388171, 702.70639575, -41.68845369, 27.53526641, 61.99536845, 158.0
TRAF2, 37.01841567, -76.58233305, 656.36590000, 30.73612483, 28.39275789, 0.00000000, 158.0
TRAF1, 37.02838329, -76.59791554, 656.36590000, -120.57717421, 28.47419719, 0.00000000, 158.0
TRAF3, 37.01870985, -76.59398790, 703.73965189, -41.68851762, 27.53526640, 61.99536845, 159.0
TRAF2, 37.01852866, -76.58224891, 656.36590000, 30.73617548, 28.39275789, 0.00000000, 159.0
TRAF1, 37.02831623, -76.59805770, 656.36590000, -120.57725982, 28.47419719, 0.00000000, 159.0
TRAF3, 37.01882999, -76.59410433, 704.77290803, -31.28670550, 34.99995923, 61.99536845, 160.0
TRAF2, 37.01864164, -76.58216477, 656.36590000, 30.73622614, 28.39275789, 0.00000000, 160.0
TRAF1, 37.02824917, -76.59819986, 656.36590000, -120.57734543, 28.47419719, 0.00000000, 160.0
TRAF3, 37.01882999, -76.59410433, 704.77290803, -31.28670550, 34.99995923, 61.99536845, 161.0
TRAF2, 37.01875463, -76.58208063, 656.36590000, 30.73627681, 28.39275789, 0.00000000, 161.0
TRAF1, 37.02818211, -76.59834202, 656.36590000, -120.57743104, 28.47419719, 0.00000000, 161.0
TRAF3, 37.01897761, -76.59418669, 705.80616417, -16.73513606, 34.99995923, 61.99536845, 162.0
TRAF2, 37.01888078, -76.58201137, 656.36590000, 15.28330331, 29.99999544, 0.00000000, 162.0
TRAF1, 37.02811505, -76.59848419, 656.36590000, -120.57751665, 28.47419719, 0.00000000, 162.0
TRAF3, 37.01929713, -76.59423404, 707.87267645, -3.91491278, 34.70504617, 61.99536845, 163.0
TRAF2, 37.01888078, -76.58201137, 656.36590000, 15.28330331, 29.99999544, 0.00000000, 163.0
TRAF1, 37.02804799, -76.59862635, 656.36590000, -120.57760226, 28.47419719, 0.00000000, 163.0
TRAF3, 37.01945743, -76.59424778, 708.90593259, -3.91492105, 34.70504617, 61.99536845, 164.0
TRAF2, 37.01901819, -76.58199087, 656.36590000, -1.69351050, 29.99999544, 0.00000000, 164.0
TRAF1, 37.02798093, -76.59876851, 656.36590000, -120.57768788, 28.47419719, 0.00000000, 164.0
TRAF3, 37.01961773, -76.59426152, 709.93918873, -3.91492932, 34.70504617, 61.99536845, 165.0
TRAF2, 37.01915439, -76.58202150, 656.36590000, -18.67032431, 29.99999544, 0.00000000, 165.0
TRAF1, 37.02791387, -76.59891067, 656.36590000, -120.57777349, 28.47419719, 0.00000000, 165.0
TRAF3, 37.01977802, -76.59427526, 710.97244487, -3.91493759, 34.70504617, 61.99536845, 166.0
TRAF2, 37.01927751, -76.58210061, 656.36590000, -35.64713811, 29.99999544, 0.00000000, 166.0
TRAF1, 37.02784681, -76.59905283, 656.36590000, -120.57785909, 28.47419719, 0.00000000, 166.0
TRAF3, 37.01993832, -76.59428900, 712.00570101, -3.91494587, 34.70504617, 61.99536845, 167.0
TRAF2, 37.01937683, -76.58222130, 656.36590000, -52.62395192, 29.99999544, 0.00000000, 167.0
TRAF1, 37.02777975, -76.59919499, 656.36590000, -120.57794470, 28.47419719, 0.00000000, 167.0
TRAF3, 37.02009862, -76.59430274, 713.03895716, -3.91495414, 34.70504617, 61.99536845, 168.0
TRAF2, 37.01944368, -76.58237306, 656.36590000, -69.60076573, 29.99999544, 0.00000000, 168.0
TRAF1, 37.02770664, -76.59933743, 656.36590000, -129.03280200, 29.99947051, 0.00000000, 168.0
TRAF3, 37.02025891, -76.59431648, 714.07221330, -3.91496241, 34.70504617, 61.99536845, 169.0
TRAF2, 37.01948586, -76.58271559, 656.36590000, -84.49379374, 29.52280867, 0.00000000, 169.0
TRAF1, 37.02770664, -76.59933743, 656.36590000, -129.03280200, 29.99947051, 0.00000000, 169.0
TRAF3, 37.02041921, -76.59433021, 715.10546944, -3.91497068, 34.70504617, 61.99536845, 170.0
